学校,年份,专业,科类,选科,最低分,平均分,最低位次,批次,学校类别,学校层次,办学性质,双一流,211,985,隶属,城市,省份
重庆师范大学,2024,地理科学类（地方专项）,物理类,首选物理，再选地理,558,0,29726,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,教育学,物理类,首选物理，再选不限,555,0,31150,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,小学教育,物理类,首选物理，再选不限,553,0,32101,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,计算机科学与技术,物理类,首选物理，再选化学,552,0,32617,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,电子信息科学与技术,物理类,首选物理，再选化学,552,0,32617,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,数据科学与大数据技术,物理类,首选物理，再选化学,552,0,32617,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,地理科学类,物理类,首选物理，再选地理,551,0,33093,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,特殊教育,物理类,首选物理，再选不限,550,0,33580,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,软件工程,物理类,首选物理，再选化学,549,0,34042,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,应用心理学,物理类,首选物理，再选不限,547,0,35073,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,光电信息科学与工程,物理类,首选物理，再选化学,547,0,35073,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,生物技术,物理类,首选物理，再选化学,546,0,35590,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,智能科学与技术,物理类,首选物理，再选化学,546,0,35590,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,统计学,物理类,首选物理，再选化学,544,0,36594,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,教育技术学,物理类,首选物理，再选不限,540,0,38580,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,教育康复学,物理类,首选物理，再选不限,540,0,38580,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,学前教育,物理类,首选物理，再选不限,539,0,39077,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,食品质量与安全,物理类,首选物理，再选化学,538,0,39605,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,社会工作,物理类,首选物理，再选不限,537,0,40118,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,新闻传播学类,物理类,首选物理，再选不限,537,0,40118,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,经济学,物理类,首选物理，再选不限,535,0,41157,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,文物与博物馆学,物理类,首选物理，再选不限,532,0,42744,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,科学教育,物理类,首选物理，再选化学、生物(2科必选),531,0,43311,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,电子商务,物理类,首选物理，再选不限,529,0,44378,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,金融工程,物理类,首选物理，再选不限,527,0,45443,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,工商管理类,物理类,首选物理，再选不限,527,0,45443,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,材料类,物理类,首选物理，再选化学,527,0,45443,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,森林保护,物理类,首选物理，再选化学,527,0,45443,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,外国语言文学类,物理类,首选物理，再选不限,525,0,46574,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,旅游管理,物理类,首选物理，再选不限,521,0,48782,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,广播电视编导,物理类,首选物理，再选不限,518,0,50495,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
重庆师范大学,2024,生物科学（中外合作办学）（中外合作办学）,物理类,首选物理，再选化学,491,0,65810,本科批,师范类,本科,公办,,否,否,重庆市,重庆市,重庆
西南石油大学,2024,油气储运工程,物理类,首选物理，再选化学,591,0,16151,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,电气工程及其自动化,物理类,首选物理，再选化学,591,0,16151,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,通信工程,物理类,首选物理，再选化学,589,0,16864,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,计算机类,物理类,首选物理，再选化学,588,0,17238,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,石油工程,物理类,首选物理，再选化学,587,0,17588,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,自动化,物理类,首选物理，再选化学,587,0,17588,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,人工智能,物理类,首选物理，再选化学,587,0,17588,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,新能源科学与工程,物理类,首选物理，再选化学,586,0,17944,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,机器人工程,物理类,首选物理，再选化学,583,0,19109,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,信息与计算科学,物理类,首选物理，再选化学,582,0,19519,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,海洋油气工程,物理类,首选物理，再选化学,580,0,20262,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,机械工程,物理类,首选物理，再选化学,580,0,20262,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,会计学,物理类,首选物理，再选不限,579,0,20676,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,机械设计制造及其自动化,物理类,首选物理，再选化学,579,0,20676,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,储能科学与工程,物理类,首选物理，再选化学,579,0,20676,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,碳储科学与工程,物理类,首选物理，再选化学,578,0,21039,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,测控技术与仪器,物理类,首选物理，再选化学,577,0,21426,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,数学与应用数学,物理类,首选物理，再选化学,577,0,21426,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,资源勘查工程,物理类,首选物理，再选化学,576,0,21845,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,新能源材料与器件,物理类,首选物理，再选化学,576,0,21845,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,智能感知工程,物理类,首选物理，再选化学,575,0,22254,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,过程装备与控制工程,物理类,首选物理，再选化学,574,0,22618,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,应用化学,物理类,首选物理，再选化学,573,0,23029,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,工业设计,物理类,首选物理，再选化学,573,0,23029,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,安全工程,物理类,首选物理，再选化学,573,0,23029,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,地理信息科学,物理类,首选物理，再选地理,573,0,23029,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,勘查技术与工程,物理类,首选物理，再选化学,571,0,23888,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,高分子材料与工程,物理类,首选物理，再选化学,571,0,23888,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,化学工程与工艺,物理类,首选物理，再选化学,570,0,24357,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,工商管理,物理类,首选物理，再选不限,570,0,24357,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,化学,物理类,首选物理，再选化学,570,0,24357,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,材料成型及控制工程,物理类,首选物理，再选化学,568,0,25204,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,国际经济与贸易,物理类,首选物理，再选不限,566,0,26084,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,材料科学与工程,物理类,首选物理，再选化学,566,0,26084,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,测绘工程,物理类,首选物理，再选化学,566,0,26084,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,地质学,物理类,首选物理，再选化学,566,0,26084,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,环境工程,物理类,首选物理，再选化学,564,0,26935,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,工程管理,物理类,首选物理，再选不限,564,0,26935,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,城市地下空间工程,物理类,首选物理，再选化学,562,0,27831,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
西南石油大学,2024,土木工程,物理类,首选物理，再选化学,558,0,29726,本科批,综合类,本科,公办,双一流,否,否,四川省,成都市,四川
河北大学,2024,临床医学,物理类,首选物理，再选化学,587,0,17588,本科批,综合类,本科,公办,,否,否,河北省,保定市,河北
河北大学,2024,自动化,物理类,首选物理，再选化学,572,0,23465,本科批,综合类,本科,公办,,否,否,河北省,保定市,河北
河北大学,2024,法学,物理类,首选物理，再选不限,567,0,25632,本科批,综合类,本科,公办,,否,否,河北省,保定市,河北
